 (HEAD) : 55943149dbb8c5ee182afca28280990591453ae1
Timestamp: 2016-07-08 10:26:57 -0700
Epoch Timestamp: 1467998817
--------------------------------------------------------------------------------
test, time(s), result
Tests/Unit/pos/rangeAdt.hs, 1.6549, True
Tests/Unit/pos/range1.hs, 0.7710, True
Tests/Unit/pos/range.hs, 1.0116, True
Tests/Unit/pos/qualTest.hs, 0.8253, True
Tests/Unit/pos/QQTySyn.hs, 3.6785, True
Tests/Unit/pos/QQTySigTyVars.hs, 3.0802, True
Tests/Unit/pos/QQTySig.hs, 3.2274, True
Tests/Unit/pos/propmeasure1.hs, 0.7038, True
Tests/Unit/pos/propmeasure.hs, 0.8147, True
Tests/Unit/pos/Propability.hs, 0.9584, True
Tests/Unit/pos/PromotedDataCons.hs, 0.8266, True
Tests/Unit/pos/profcrasher.hs, 0.8965, True
Tests/Unit/pos/Product.hs, 1.1382, True
Tests/Unit/pos/primInt0.hs, 0.9085, True
Tests/Unit/pos/pred.hs, 0.9261, True
Tests/Unit/pos/pragma0.hs, 0.8003, True
Tests/Unit/pos/poslist_dc.hs, 0.9202, True
Tests/Unit/pos/poslist.hs, 1.1281, True
Tests/Unit/pos/polyqual.hs, 1.1122, True
Tests/Unit/pos/polyfun.hs, 0.7976, True
Tests/Unit/pos/poly4.hs, 0.7478, True
Tests/Unit/pos/poly3a.hs, 0.7333, True
Tests/Unit/pos/poly3.hs, 0.6940, True
Tests/Unit/pos/poly2.hs, 0.7476, True
Tests/Unit/pos/poly2-degenerate.hs, 0.7399, True
Tests/Unit/pos/poly1.hs, 0.7947, True
Tests/Unit/pos/poly0.hs, 0.7923, True
Tests/Unit/pos/PointDist.hs, 0.8589, True
Tests/Unit/pos/PlugHoles.hs, 0.8674, True
Tests/Unit/pos/PersistentVector.hs, 0.9307, True
Tests/Unit/pos/Permutation.hs, 1.3822, True
Tests/Unit/pos/partialmeasure.hs, 0.8134, True
Tests/Unit/pos/partial-tycon.hs, 0.8289, True
Tests/Unit/pos/pargs1.hs, 0.7669, True
Tests/Unit/pos/pargs.hs, 0.7243, True
Tests/Unit/pos/PairMeasure0.hs, 0.7161, True
Tests/Unit/pos/PairMeasure.hs, 0.9340, True
Tests/Unit/pos/pair00.hs, 1.3513, True
Tests/Unit/pos/pair0.hs, 1.5695, True
Tests/Unit/pos/pair.hs, 1.7503, True
Tests/Unit/pos/Overwrite.hs, 0.8849, True
Tests/Unit/pos/OrdList.hs, 21.8968, True
Tests/Unit/pos/nullterm.hs, 1.3701, True
Tests/Unit/pos/NoExhaustiveGuardsError.hs, 0.8389, True
Tests/Unit/pos/NoCaseExpand.hs, 1.1687, True
Tests/Unit/pos/niki1.hs, 1.0396, True
Tests/Unit/pos/niki.hs, 0.9003, True
Tests/Unit/pos/nats.hs, 0.8243, True
Tests/Unit/pos/MutualRec.hs, 2.1861, True
Tests/Unit/pos/mutrec.hs, 0.7565, True
Tests/Unit/pos/MultipleInvariants.hs, 0.7331, True
Tests/Unit/pos/multi-pred-app-00.hs, 0.9021, True
Tests/Unit/pos/Moo.hs, 0.8136, True
Tests/Unit/pos/monad7.hs, 1.0304, True
Tests/Unit/pos/monad6.hs, 0.8210, True
Tests/Unit/pos/monad5.hs, 0.9901, True
Tests/Unit/pos/monad2.hs, 0.7409, True
Tests/Unit/pos/monad1.hs, 0.6819, True
Tests/Unit/pos/modTest.hs, 0.7333, True
Tests/Unit/pos/Mod2.hs, 0.6908, True
Tests/Unit/pos/Mod1.hs, 0.8232, True
Tests/Unit/pos/MergeSort.hs, 1.4807, True
Tests/Unit/pos/Merge1.hs, 0.7955, True
Tests/Unit/pos/MeasureSets.hs, 0.7389, True
Tests/Unit/pos/Measures1.hs, 0.9185, True
Tests/Unit/pos/Measures.hs, 0.7736, True
Tests/Unit/pos/MeasureDups.hs, 0.8263, True
Tests/Unit/pos/MeasureContains.hs, 0.9295, True
Tests/Unit/pos/meas9.hs, 1.0508, True
Tests/Unit/pos/meas8.hs, 0.8964, True
Tests/Unit/pos/meas7.hs, 0.7297, True
Tests/Unit/pos/meas6.hs, 1.2701, True
Tests/Unit/pos/meas5.hs, 1.4202, True
Tests/Unit/pos/meas4.hs, 1.0522, True
Tests/Unit/pos/meas3.hs, 1.0616, True
Tests/Unit/pos/meas2.hs, 0.8501, True
Tests/Unit/pos/meas11.hs, 0.8029, True
Tests/Unit/pos/meas10.hs, 1.0531, True
Tests/Unit/pos/meas1.hs, 0.9158, True
Tests/Unit/pos/meas0a.hs, 1.0140, True
Tests/Unit/pos/meas00a.hs, 1.0085, True
Tests/Unit/pos/meas00.hs, 0.8991, True
Tests/Unit/pos/meas0.hs, 0.9347, True
Tests/Unit/pos/maybe4.hs, 0.8756, True
Tests/Unit/pos/maybe3.hs, 0.7630, True
Tests/Unit/pos/maybe2.hs, 1.1751, True
Tests/Unit/pos/maybe1.hs, 1.0542, True
Tests/Unit/pos/maybe000.hs, 0.8450, True
Tests/Unit/pos/maybe00.hs, 0.7791, True
Tests/Unit/pos/maybe0.hs, 0.7291, True
Tests/Unit/pos/maybe.hs, 1.1081, True
Tests/Unit/pos/mapTvCrash.hs, 0.7236, True
Tests/Unit/pos/maps1.hs, 0.7459, True
Tests/Unit/pos/maps.hs, 0.7724, True
Tests/Unit/pos/mapreduce.hs, 2.5255, True
Tests/Unit/pos/mapreduce-bare.hs, 3.8511, True
Tests/Unit/pos/Map2.hs, 11.9742, True
Tests/Unit/pos/Map0.hs, 11.3737, True
Tests/Unit/pos/Map.hs, 11.8156, True
Tests/Unit/pos/malformed0.hs, 1.3452, True
Tests/Unit/pos/Loo.hs, 1.0121, True
Tests/Unit/pos/LogicCurry1.hs, 0.8975, True
Tests/Unit/pos/LocalTermExpr.hs, 1.0404, True
Tests/Unit/pos/LocalSpecImp.hs, 0.9256, True
Tests/Unit/pos/LocalSpec0.hs, 0.7710, True
Tests/Unit/pos/LocalSpec.hs, 0.8261, True
Tests/Unit/pos/LocalLazy.hs, 1.0754, True
Tests/Unit/pos/LocalHole.hs, 0.9292, True
Tests/Unit/pos/lit00.hs, 0.7820, True
Tests/Unit/pos/lit.hs, 0.7448, True
Tests/Unit/pos/ListSort.hs, 1.9421, True
Tests/Unit/pos/listSetDemo.hs, 0.9199, True
Tests/Unit/pos/listSet.hs, 0.9177, True
Tests/Unit/pos/ListReverse-LType.hs, 0.8189, True
Tests/Unit/pos/ListRange.hs, 0.9402, True
Tests/Unit/pos/ListRange-LType.hs, 0.9151, True
Tests/Unit/pos/listqual.hs, 0.8557, True
Tests/Unit/pos/ListQSort.hs, 1.4941, True
Tests/Unit/pos/ListQSort-LType.hs, 1.4394, True
Tests/Unit/pos/ListMSort.hs, 1.6085, True
Tests/Unit/pos/ListMSort-LType.hs, 2.2294, True
Tests/Unit/pos/ListLen.hs, 1.2810, True
Tests/Unit/pos/ListLen-LType.hs, 1.1916, True
Tests/Unit/pos/ListKeys.hs, 0.7699, True
Tests/Unit/pos/ListISort.hs, 0.9252, True
Tests/Unit/pos/ListISort-LType.hs, 1.2205, True
Tests/Unit/pos/ListElem.hs, 0.7739, True
Tests/Unit/pos/ListConcat.hs, 0.9403, True
Tests/Unit/pos/listAnf.hs, 0.9144, True
Tests/Unit/pos/LiquidClass.hs, 0.7721, True
Tests/Unit/pos/LiquidArray.hs, 0.7412, True
Tests/Unit/pos/lex.hs, 0.7768, True
Tests/Unit/pos/lets.hs, 0.8670, True
Tests/Unit/pos/LazyWhere1.hs, 0.8210, True
Tests/Unit/pos/LazyWhere.hs, 0.7970, True
Tests/Unit/pos/LambdaEvalTiny.hs, 1.0478, True
Tests/Unit/pos/LambdaEvalSuperTiny.hs, 0.9973, True
Tests/Unit/pos/LambdaEvalMini.hs, 2.1479, True
Tests/Unit/pos/LambdaEval.hs, 13.2327, True
Tests/Unit/pos/LambdaDeBruijn.hs, 1.2999, True
Tests/Unit/pos/kmpVec.hs, 1.7867, True
Tests/Unit/pos/kmpIO.hs, 0.9129, True
Tests/Unit/pos/kmp.hs, 3.2430, True
Tests/Unit/pos/Keys.hs, 0.8667, True
Tests/Unit/pos/jeff.hs, 5.0203, True
Tests/Unit/pos/ite1.hs, 0.7822, True
Tests/Unit/pos/ite.hs, 0.9068, True
Tests/Unit/pos/invlhs.hs, 0.9151, True
Tests/Unit/pos/Invariants.hs, 1.1128, True
Tests/Unit/pos/inline1.hs, 0.9278, True
Tests/Unit/pos/inline.hs, 0.9960, True
Tests/Unit/pos/initarray.hs, 1.3395, True
Tests/Unit/pos/infix.hs, 1.0769, True
Tests/Unit/pos/Infinity.hs, 0.9272, True
Tests/Unit/pos/implies.hs, 0.8284, True
Tests/Unit/pos/imp0.hs, 1.1026, True
Tests/Unit/pos/idNat0.hs, 0.8905, True
Tests/Unit/pos/idNat.hs, 0.7625, True
Tests/Unit/pos/IcfpDemo.hs, 0.9479, True
Tests/Unit/pos/Holes.hs, 0.8110, True
Tests/Unit/pos/hole-fun.hs, 0.7817, True
Tests/Unit/pos/hole-app.hs, 0.7576, True
Tests/Unit/pos/HigherOrderRecFun.hs, 0.7810, True
Tests/Unit/pos/hello.hs, 0.8324, True
Tests/Unit/pos/HedgeUnion.hs, 0.9138, True
Tests/Unit/pos/HaskellMeasure.hs, 0.7687, True
Tests/Unit/pos/HasElem.hs, 0.7753, True
Tests/Unit/pos/grty3.hs, 0.7184, True
Tests/Unit/pos/grty2.hs, 0.7632, True
Tests/Unit/pos/grty1.hs, 0.7388, True
Tests/Unit/pos/grty0.hs, 0.7466, True
Tests/Unit/pos/Graph.hs, 1.0556, True
Tests/Unit/pos/Gradual.hs, 0.0002, True
Tests/Unit/pos/GoodHMeas.hs, 0.7858, True
Tests/Unit/pos/Goo.hs, 0.7237, True
Tests/Unit/pos/go_ugly_type.hs, 0.7672, True
Tests/Unit/pos/go.hs, 0.8627, True
Tests/Unit/pos/gimme.hs, 0.7908, True
Tests/Unit/pos/GhcSort3.T.hs, 1.4459, True
Tests/Unit/pos/GhcSort3.hs, 3.1377, True
Tests/Unit/pos/GhcSort2.hs, 1.4886, True
Tests/Unit/pos/GhcSort1.hs, 2.7343, True
Tests/Unit/pos/GhcListSort.hs, 6.6193, True
Tests/Unit/pos/GeneralizedTermination.hs, 0.8144, True
Tests/Unit/pos/GCD.hs, 0.9361, True
Tests/Unit/pos/GADTs.hs, 0.7563, True
Tests/Unit/pos/gadtEval.hs, 1.2543, True
Tests/Unit/pos/FractionalInstance.hs, 2.0604, True
Tests/Unit/pos/Fractional.hs, 0.7595, True
Tests/Unit/pos/forloop.hs, 1.0193, True
Tests/Unit/pos/for.hs, 0.9963, True
Tests/Unit/pos/Foo.hs, 0.7414, True
Tests/Unit/pos/foldr.hs, 0.7932, True
Tests/Unit/pos/foldN.hs, 0.7683, True
Tests/Unit/pos/Foldl.hs, 8.0002, True
Tests/Unit/pos/filterAbs.hs, 0.8872, True
Tests/Unit/pos/FFI.hs, 0.8677, True
Tests/Unit/pos/failName.hs, 0.7066, True
Tests/Unit/pos/extype.hs, 0.7514, True
Tests/Unit/pos/exp0.hs, 0.7831, True
Tests/Unit/pos/ExactFunApp.hs, 0.7649, True
Tests/Unit/pos/ex1.hs, 0.8850, True
Tests/Unit/pos/ex01.hs, 0.7128, True
Tests/Unit/pos/ex0.hs, 0.8306, True
Tests/Unit/pos/Even0.hs, 0.7527, True
Tests/Unit/pos/Even.hs, 0.7443, True
Tests/Unit/pos/Eval.hs, 0.9237, True
Tests/Unit/pos/eqelems.hs, 0.7506, True
Tests/Unit/pos/elim01.hs, 0.7464, True
Tests/Unit/pos/elim00.hs, 0.7326, True
Tests/Unit/pos/elim-ex-map-3.hs, 3.1408, True
Tests/Unit/pos/elim-ex-map-2.hs, 3.1410, True
Tests/Unit/pos/elim-ex-map-1.hs, 3.0103, True
Tests/Unit/pos/elim-ex-list.hs, 2.9814, True
Tests/Unit/pos/elim-ex-let.hs, 2.9706, True
Tests/Unit/pos/elim-ex-compose.hs, 1.2480, True
Tests/Unit/pos/elems.hs, 0.7750, True
Tests/Unit/pos/elements.hs, 1.0810, True
Tests/Unit/pos/duplicate-bind.hs, 0.7919, True
Tests/Unit/pos/dropwhile.hs, 0.9820, True
Tests/Unit/pos/div000.hs, 0.7524, True
Tests/Unit/pos/deptupW.hs, 0.8438, True
Tests/Unit/pos/deptup3.hs, 0.8416, True
Tests/Unit/pos/deptup1.hs, 0.9312, True
Tests/Unit/pos/deptup0.hs, 0.8606, True
Tests/Unit/pos/deptup.hs, 1.0304, True
Tests/Unit/pos/deppair1.hs, 0.8000, True
Tests/Unit/pos/deppair0.hs, 0.8873, True
Tests/Unit/pos/deepmeas0.hs, 0.8518, True
Tests/Unit/pos/DB00.hs, 0.7418, True
Tests/Unit/pos/DataKinds.hs, 0.7156, True
Tests/Unit/pos/dataConQuals.hs, 0.7250, True
Tests/Unit/pos/datacon1.hs, 0.7518, True
Tests/Unit/pos/datacon0.hs, 0.8684, True
Tests/Unit/pos/datacon-inv.hs, 0.7375, True
Tests/Unit/pos/DataBase.hs, 0.7874, True
Tests/Unit/pos/data2.hs, 0.8724, True
Tests/Unit/pos/cut00.hs, 0.9532, True
Tests/Unit/pos/csgordon_issue_296.hs, 0.8282, True
Tests/Unit/pos/CountMonad.hs, 0.8525, True
Tests/Unit/pos/coretologic.hs, 0.7999, True
Tests/Unit/pos/contra0.hs, 0.8477, True
Tests/Unit/pos/ConstraintsAppend.hs, 1.3359, True
Tests/Unit/pos/Constraints.hs, 0.7926, True
Tests/Unit/pos/comprehensionTerm.hs, 1.1605, True
Tests/Unit/pos/CompareConstraints.hs, 1.0314, True
Tests/Unit/pos/compare2.hs, 0.8470, True
Tests/Unit/pos/compare1.hs, 0.8459, True
Tests/Unit/pos/compare.hs, 0.8233, True
Tests/Unit/pos/CommentedOut.hs, 0.7427, True
Tests/Unit/pos/Coercion.hs, 0.7455, True
Tests/Unit/pos/cmptag0.hs, 0.8276, True
Tests/Unit/pos/ClojurVector.hs, 0.9665, True
Tests/Unit/pos/ClassReg.hs, 0.7513, True
Tests/Unit/pos/Class2.hs, 0.7335, True
Tests/Unit/pos/Class.hs, 1.0272, True
Tests/Unit/pos/Chunks.hs, 0.8684, True
Tests/Unit/pos/Cat.hs, 0.7703, True
Tests/Unit/pos/case-lambda-join.hs, 0.8842, True
Tests/Unit/pos/BST000.hs, 1.2395, True
Tests/Unit/pos/BST.hs, 4.9551, True
Tests/Unit/pos/bounds1.hs, 0.7245, True
Tests/Unit/pos/Books.hs, 0.7843, True
Tests/Unit/pos/BinarySearch.hs, 0.9084, True
Tests/Unit/pos/bar.hs, 0.7285, True
Tests/Unit/pos/bangPatterns.hs, 0.7940, True
Tests/Unit/pos/AVLRJ.hs, 2.0971, True
Tests/Unit/pos/AVL.hs, 1.8905, True
Tests/Unit/pos/Avg.hs, 0.7660, True
Tests/Unit/pos/AutoTerm1.hs, 0.7351, True
Tests/Unit/pos/AutoTerm.hs, 0.8034, True
Tests/Unit/pos/AutoSize.hs, 0.7675, True
Tests/Unit/pos/AssumedRecursive.hs, 0.7412, True
Tests/Unit/pos/Assume.hs, 0.8068, True
Tests/Unit/pos/anish1.hs, 0.7363, True
Tests/Unit/pos/anftest.hs, 0.7716, True
Tests/Unit/pos/anfbug.hs, 0.8515, True
Tests/Unit/pos/AmortizedQueue.hs, 1.0691, True
Tests/Unit/pos/alphaconvert-Set.hs, 1.0437, True
Tests/Unit/pos/alphaconvert-List.hs, 1.1408, True
Tests/Unit/pos/alias01.hs, 0.7777, True
Tests/Unit/pos/alias00.hs, 0.7408, True
Tests/Unit/pos/adt0.hs, 0.8133, True
Tests/Unit/pos/Ackermann.hs, 0.8224, True
Tests/Unit/pos/absref-crash0.hs, 0.7384, True
Tests/Unit/pos/absref-crash.hs, 0.7264, True
Tests/Unit/pos/Abs.hs, 0.7469, True
Tests/Unit/neg/wrap1.hs, 1.0250, True
Tests/Unit/neg/wrap0.hs, 0.8470, True
Tests/Unit/neg/vector2.hs, 1.3651, True
Tests/Unit/neg/vector1a.hs, 1.0121, True
Tests/Unit/neg/vector0a.hs, 0.8386, True
Tests/Unit/neg/vector00.hs, 0.8634, True
Tests/Unit/neg/vector0.hs, 0.9339, True
Tests/Unit/neg/Variance1.hs, 0.7539, True
Tests/Unit/neg/Variance.hs, 0.7679, True
Tests/Unit/neg/tyclass0-unsafe.hs, 0.7031, True
Tests/Unit/neg/truespec.hs, 0.7718, True
Tests/Unit/neg/trans.hs, 1.6204, True
Tests/Unit/neg/TopLevel.hs, 0.7733, True
Tests/Unit/neg/testRec.hs, 0.7727, True
Tests/Unit/neg/test2.hs, 0.7908, True
Tests/Unit/neg/test1.hs, 0.7890, True
Tests/Unit/neg/test00c.hs, 0.7294, True
Tests/Unit/neg/test00b.hs, 0.7945, True
Tests/Unit/neg/test00a.hs, 0.7825, True
Tests/Unit/neg/test00.hs, 0.7747, True
Tests/Unit/neg/TermReal.hs, 0.7677, True
Tests/Unit/neg/TerminationNum0.hs, 0.7654, True
Tests/Unit/neg/TerminationNum.hs, 0.7672, True
Tests/Unit/neg/T745.hs, 0.7300, True
Tests/Unit/neg/T743.hs, 0.8265, True
Tests/Unit/neg/T743-mini.hs, 0.7745, True
Tests/Unit/neg/T602.hs, 0.7361, True
Tests/Unit/neg/sumPoly.hs, 0.7605, True
Tests/Unit/neg/sumk.hs, 0.7888, True
Tests/Unit/neg/Sum.hs, 0.8355, True
Tests/Unit/neg/Strings.hs, 0.7679, True
Tests/Unit/neg/string00.hs, 0.8015, True
Tests/Unit/neg/StrictPair1.hs, 0.9985, True
Tests/Unit/neg/StrictPair0.hs, 0.7466, True
Tests/Unit/neg/StreamInvariants.hs, 0.7224, True
Tests/Unit/neg/Strata.hs, 0.7853, True
Tests/Unit/neg/StateConstraints00.hs, 0.7945, True
Tests/Unit/neg/StateConstraints0.hs, 22.2945, True
Tests/Unit/neg/StateConstraints.hs, 1.3964, True
Tests/Unit/neg/state00.hs, 0.7530, True
Tests/Unit/neg/state0.hs, 0.7411, True
Tests/Unit/neg/stacks.hs, 1.0381, True
Tests/Unit/neg/Solver.hs, 1.2841, True
Tests/Unit/neg/SafePartialFunctions.hs, 0.7873, True
Tests/Unit/neg/risers.hs, 0.7641, True
Tests/Unit/neg/RG.hs, 1.0303, True
Tests/Unit/neg/revshape.hs, 0.7424, True
Tests/Unit/neg/RecSelector.hs, 0.7397, True
Tests/Unit/neg/RecQSort.hs, 0.9282, True
Tests/Unit/neg/record0.hs, 0.7520, True
Tests/Unit/neg/range.hs, 1.1482, True
Tests/Unit/neg/qsloop.hs, 0.9439, True
Tests/Unit/neg/QQTySyn2.hs, 3.1425, True
Tests/Unit/neg/QQTySyn1.hs, 3.2288, True
Tests/Unit/neg/QQTySig.hs, 3.4046, True
Tests/Unit/neg/prune0.hs, 0.8160, True
Tests/Unit/neg/Propability0.hs, 0.7845, True
Tests/Unit/neg/Propability.hs, 0.8964, True
Tests/Unit/neg/pred.hs, 0.6580, True
Tests/Unit/neg/pragma0-unsafe.hs, 0.7080, True
Tests/Unit/neg/poslist.hs, 0.9052, True
Tests/Unit/neg/polypred.hs, 0.8301, True
Tests/Unit/neg/poly2.hs, 0.8827, True
Tests/Unit/neg/poly2-degenerate.hs, 0.8130, True
Tests/Unit/neg/poly1.hs, 0.8416, True
Tests/Unit/neg/poly0.hs, 0.9493, True
Tests/Unit/neg/partial.hs, 0.7725, True
Tests/Unit/neg/pargs1.hs, 0.7295, True
Tests/Unit/neg/pargs.hs, 0.7542, True
Tests/Unit/neg/PairMeasure.hs, 0.7639, True
Tests/Unit/neg/pair0.hs, 1.3500, True
Tests/Unit/neg/pair.hs, 1.4379, True
Tests/Unit/neg/NoMethodBindingError.hs, 0.7400, True
Tests/Unit/neg/NoExhaustiveGuardsError.hs, 0.7726, True
Tests/Unit/neg/nestedRecursion.hs, 0.7533, True
Tests/Unit/neg/MultipleInvariants.hs, 0.7719, True
Tests/Unit/neg/MultiParamTypeClasses.hs, 0.7351, True
Tests/Unit/neg/multi-pred-app-00.hs, 0.7438, True
Tests/Unit/neg/mr00.hs, 0.8652, True
Tests/Unit/neg/monad7.hs, 1.0590, True
Tests/Unit/neg/monad6.hs, 0.9400, True
Tests/Unit/neg/monad5.hs, 0.8583, True
Tests/Unit/neg/monad4.hs, 0.8745, True
Tests/Unit/neg/monad3.hs, 0.9001, True
Tests/Unit/neg/MergeSort.hs, 1.2661, True
Tests/Unit/neg/MeasureDups.hs, 0.8518, True
Tests/Unit/neg/MeasureContains.hs, 0.9083, True
Tests/Unit/neg/meas9.hs, 0.9642, True
Tests/Unit/neg/meas7.hs, 0.7563, True
Tests/Unit/neg/meas5.hs, 1.2968, True
Tests/Unit/neg/meas3.hs, 0.8322, True
Tests/Unit/neg/meas2.hs, 0.8013, True
Tests/Unit/neg/meas0.hs, 0.8281, True
Tests/Unit/neg/maps.hs, 0.9239, True
Tests/Unit/neg/mapreduce.hs, 2.1498, True
Tests/Unit/neg/mapreduce-tiny.hs, 0.8093, True
Tests/Unit/neg/LocalSpec.hs, 0.7974, True
Tests/Unit/neg/lit.hs, 0.7435, True
Tests/Unit/neg/ListRange.hs, 0.8840, True
