 (HEAD) : 3b07a3d8d18158bfd7411a97e2f98fc3c760bffd
Timestamp: 2016-07-08 10:26:35 -0700
Epoch Timestamp: 1467998795
--------------------------------------------------------------------------------
test, time(s), result
Tests/Unit/pos/ex1.hs, 0.8003, True
Tests/Unit/pos/ex01.hs, 0.6832, True
Tests/Unit/pos/ex0.hs, 0.7446, True
Tests/Unit/pos/Even0.hs, 0.6775, True
Tests/Unit/pos/Even.hs, 0.6729, True
Tests/Unit/pos/Eval.hs, 0.7996, True
Tests/Unit/pos/eqelems.hs, 0.7082, True
Tests/Unit/pos/elim01.hs, 0.6954, True
Tests/Unit/pos/elim00.hs, 0.6835, True
Tests/Unit/pos/elim-ex-map-3.hs, 2.8451, True
Tests/Unit/pos/elim-ex-map-2.hs, 2.8635, True
Tests/Unit/pos/elim-ex-map-1.hs, 2.8086, True
Tests/Unit/pos/elim-ex-list.hs, 2.7723, True
Tests/Unit/pos/elim-ex-let.hs, 2.7293, True
Tests/Unit/pos/elim-ex-compose.hs, 1.1835, True
Tests/Unit/pos/elems.hs, 0.6915, True
Tests/Unit/pos/elements.hs, 1.0130, True
Tests/Unit/pos/duplicate-bind.hs, 0.7175, True
Tests/Unit/pos/dropwhile.hs, 0.9414, True
Tests/Unit/pos/div000.hs, 0.6802, True
Tests/Unit/pos/deptupW.hs, 0.7628, True
Tests/Unit/pos/deptup3.hs, 0.7574, True
Tests/Unit/pos/deptup1.hs, 0.8799, True
Tests/Unit/pos/deptup0.hs, 0.7725, True
Tests/Unit/pos/deptup.hs, 0.9182, True
Tests/Unit/pos/deppair1.hs, 0.7445, True
Tests/Unit/pos/deppair0.hs, 0.7719, True
Tests/Unit/pos/deepmeas0.hs, 0.7610, True
Tests/Unit/pos/DB00.hs, 0.6808, True
Tests/Unit/pos/DataKinds.hs, 0.6575, True
Tests/Unit/pos/dataConQuals.hs, 0.6856, True
Tests/Unit/pos/datacon1.hs, 0.6611, True
Tests/Unit/pos/datacon0.hs, 0.7843, True
Tests/Unit/pos/datacon-inv.hs, 0.6614, True
Tests/Unit/pos/DataBase.hs, 0.8038, True
Tests/Unit/pos/data2.hs, 0.8494, True
Tests/Unit/pos/cut00.hs, 0.7080, True
Tests/Unit/pos/csgordon_issue_296.hs, 0.6642, True
Tests/Unit/pos/CountMonad.hs, 0.7757, True
Tests/Unit/pos/coretologic.hs, 0.7064, True
Tests/Unit/pos/contra0.hs, 0.7508, True
Tests/Unit/pos/ConstraintsAppend.hs, 1.1649, True
Tests/Unit/pos/Constraints.hs, 0.7286, True
Tests/Unit/pos/comprehensionTerm.hs, 1.0391, True
Tests/Unit/pos/CompareConstraints.hs, 0.9006, True
Tests/Unit/pos/compare2.hs, 0.7397, True
Tests/Unit/pos/compare1.hs, 0.7834, True
Tests/Unit/pos/compare.hs, 0.7267, True
Tests/Unit/pos/CommentedOut.hs, 0.6860, True
Tests/Unit/pos/Coercion.hs, 0.6792, True
Tests/Unit/pos/cmptag0.hs, 0.7356, True
Tests/Unit/pos/ClojurVector.hs, 0.8455, True
Tests/Unit/pos/ClassReg.hs, 0.6713, True
Tests/Unit/pos/Class2.hs, 0.6724, True
Tests/Unit/pos/Class.hs, 0.9096, True
Tests/Unit/pos/Chunks.hs, 0.7523, True
Tests/Unit/pos/Cat.hs, 0.6821, True
Tests/Unit/pos/case-lambda-join.hs, 0.8164, True
Tests/Unit/pos/BST000.hs, 1.1200, True
Tests/Unit/pos/BST.hs, 4.6055, True
Tests/Unit/pos/bounds1.hs, 0.7147, True
Tests/Unit/pos/Books.hs, 0.7827, True
Tests/Unit/pos/BinarySearch.hs, 0.9799, True
Tests/Unit/pos/bar.hs, 0.7353, True
Tests/Unit/pos/bangPatterns.hs, 0.7521, True
Tests/Unit/pos/AVLRJ.hs, 1.9229, True
Tests/Unit/pos/AVL.hs, 1.4708, True
Tests/Unit/pos/Avg.hs, 0.6974, True
Tests/Unit/pos/AutoTerm1.hs, 0.6800, True
Tests/Unit/pos/AutoTerm.hs, 0.7172, True
Tests/Unit/pos/AutoSize.hs, 0.6872, True
Tests/Unit/pos/AssumedRecursive.hs, 0.6494, True
Tests/Unit/pos/Assume.hs, 0.7291, True
Tests/Unit/pos/anish1.hs, 0.6773, True
Tests/Unit/pos/anftest.hs, 0.6934, True
Tests/Unit/pos/anfbug.hs, 0.7475, True
Tests/Unit/pos/AmortizedQueue.hs, 0.8319, True
Tests/Unit/pos/alphaconvert-Set.hs, 0.8400, True
Tests/Unit/pos/alphaconvert-List.hs, 1.0423, True
Tests/Unit/pos/alias01.hs, 0.6766, True
Tests/Unit/pos/alias00.hs, 0.6744, True
Tests/Unit/pos/adt0.hs, 0.7057, True
Tests/Unit/pos/Ackermann.hs, 0.7223, True
Tests/Unit/pos/absref-crash0.hs, 0.6787, True
Tests/Unit/pos/absref-crash.hs, 0.6625, True
Tests/Unit/pos/Abs.hs, 0.6807, True
Tests/Unit/neg/wrap1.hs, 0.9328, True
Tests/Unit/neg/wrap0.hs, 0.7656, True
Tests/Unit/neg/vector2.hs, 1.2186, True
Tests/Unit/neg/vector1a.hs, 0.9418, True
Tests/Unit/neg/vector0a.hs, 0.7808, True
Tests/Unit/neg/vector00.hs, 0.7756, True
Tests/Unit/neg/vector0.hs, 0.8492, True
Tests/Unit/neg/Variance1.hs, 0.6759, True
Tests/Unit/neg/Variance.hs, 0.6814, True
Tests/Unit/neg/tyclass0-unsafe.hs, 0.6537, True
Tests/Unit/neg/truespec.hs, 0.7025, True
Tests/Unit/neg/trans.hs, 1.4644, True
Tests/Unit/neg/TopLevel.hs, 0.7204, True
Tests/Unit/neg/testRec.hs, 0.7117, True
Tests/Unit/neg/test2.hs, 0.7284, True
Tests/Unit/neg/test1.hs, 0.7254, True
Tests/Unit/neg/test00c.hs, 0.6784, True
Tests/Unit/neg/test00b.hs, 0.7462, True
Tests/Unit/neg/test00a.hs, 0.7467, True
Tests/Unit/neg/test00.hs, 0.7310, True
Tests/Unit/neg/TermReal.hs, 0.6652, True
Tests/Unit/neg/TerminationNum0.hs, 0.7009, True
Tests/Unit/neg/TerminationNum.hs, 0.6710, True
Tests/Unit/neg/T745.hs, 0.6582, True
Tests/Unit/neg/T743.hs, 0.7330, True
Tests/Unit/neg/T743-mini.hs, 0.7040, True
Tests/Unit/neg/T602.hs, 0.6739, True
Tests/Unit/neg/sumPoly.hs, 0.6939, True
Tests/Unit/neg/sumk.hs, 0.6964, True
Tests/Unit/neg/Sum.hs, 0.7115, True
Tests/Unit/neg/Strings.hs, 0.6518, True
Tests/Unit/neg/string00.hs, 0.7160, True
Tests/Unit/neg/StrictPair1.hs, 0.9018, True
Tests/Unit/neg/StrictPair0.hs, 0.6750, True
Tests/Unit/neg/StreamInvariants.hs, 0.6662, True
Tests/Unit/neg/Strata.hs, 0.6799, True
Tests/Unit/neg/StateConstraints00.hs, 0.6798, True
Tests/Unit/neg/StateConstraints0.hs, 21.0850, True
Tests/Unit/neg/StateConstraints.hs, 1.2454, True
Tests/Unit/neg/state00.hs, 0.6889, True
Tests/Unit/neg/state0.hs, 0.6841, True
Tests/Unit/neg/stacks.hs, 0.9167, True
Tests/Unit/neg/Solver.hs, 1.1543, True
Tests/Unit/neg/SafePartialFunctions.hs, 0.7003, True
Tests/Unit/neg/risers.hs, 0.7334, True
Tests/Unit/neg/RG.hs, 0.9284, True
Tests/Unit/neg/revshape.hs, 0.6893, True
Tests/Unit/neg/RecSelector.hs, 0.6814, True
Tests/Unit/neg/RecQSort.hs, 0.8716, True
Tests/Unit/neg/record0.hs, 0.6759, True
Tests/Unit/neg/range.hs, 1.0379, True
Tests/Unit/neg/qsloop.hs, 0.8431, True
Tests/Unit/neg/QQTySyn2.hs, 2.8353, True
Tests/Unit/neg/QQTySyn1.hs, 2.8306, True
Tests/Unit/neg/QQTySig.hs, 2.8234, True
Tests/Unit/neg/prune0.hs, 0.7436, True
Tests/Unit/neg/Propability0.hs, 0.6952, True
Tests/Unit/neg/Propability.hs, 0.7911, True
Tests/Unit/neg/pred.hs, 0.6172, True
Tests/Unit/neg/pragma0-unsafe.hs, 0.6776, True
Tests/Unit/neg/poslist.hs, 0.8414, True
Tests/Unit/neg/polypred.hs, 0.7400, True
Tests/Unit/neg/poly2.hs, 0.7341, True
Tests/Unit/neg/poly2-degenerate.hs, 0.7239, True
Tests/Unit/neg/poly1.hs, 0.7831, True
Tests/Unit/neg/poly0.hs, 0.7639, True
Tests/Unit/neg/partial.hs, 0.6877, True
Tests/Unit/neg/pargs1.hs, 0.6637, True
Tests/Unit/neg/pargs.hs, 0.6585, True
Tests/Unit/neg/PairMeasure.hs, 0.6778, True
Tests/Unit/neg/pair0.hs, 1.2613, True
Tests/Unit/neg/pair.hs, 1.3047, True
Tests/Unit/neg/NoMethodBindingError.hs, 0.6585, True
Tests/Unit/neg/NoExhaustiveGuardsError.hs, 0.6842, True
Tests/Unit/neg/nestedRecursion.hs, 0.6963, True
Tests/Unit/neg/MultipleInvariants.hs, 0.6811, True
Tests/Unit/neg/MultiParamTypeClasses.hs, 0.6847, True
Tests/Unit/neg/multi-pred-app-00.hs, 0.6806, True
Tests/Unit/neg/mr00.hs, 0.8216, True
Tests/Unit/neg/monad7.hs, 0.8656, True
Tests/Unit/neg/monad6.hs, 0.7377, True
Tests/Unit/neg/monad5.hs, 0.7700, True
Tests/Unit/neg/monad4.hs, 0.8082, True
Tests/Unit/neg/monad3.hs, 0.7990, True
Tests/Unit/neg/MergeSort.hs, 1.1288, True
Tests/Unit/neg/MeasureDups.hs, 0.7431, True
Tests/Unit/neg/MeasureContains.hs, 0.7248, True
Tests/Unit/neg/meas9.hs, 0.7011, True
Tests/Unit/neg/meas7.hs, 0.6908, True
Tests/Unit/neg/meas5.hs, 1.1612, True
Tests/Unit/neg/meas3.hs, 0.7631, True
Tests/Unit/neg/meas2.hs, 0.7305, True
Tests/Unit/neg/meas0.hs, 0.7399, True
Tests/Unit/neg/maps.hs, 0.7643, True
Tests/Unit/neg/mapreduce.hs, 1.9804, True
Tests/Unit/neg/mapreduce-tiny.hs, 0.7323, True
Tests/Unit/neg/LocalSpec.hs, 0.7126, True
Tests/Unit/neg/lit.hs, 0.6712, True
Tests/Unit/neg/ListRange.hs, 0.7696, True
